Eartag,Sex,Weight,Hindfoot,id_grid,week,dateCap,grid
24469,2,1420,137,81,2081,01-Apr-17,Agnes
24474,2,1420,136,81,2081,01-Apr-17,Agnes
22108,1,1560,130,81,2081,01-Apr-17,Agnes
23870,1,1540,140,81,2081,01-Apr-17,Agnes
24472,1,1400,130,81,2081,01-Apr-17,Agnes
22831,1,1540,132,81,2081,01-Apr-17,Agnes
24473,2,1400,135,81,2081,01-Apr-17,Agnes
24197,2,,130,81,2081,01-Apr-17,Agnes
24531,2,,139,81,2081,01-Apr-17,Agnes
22113,2,,139,81,2081,01-Apr-17,Agnes
22709,1,0,126,81,2081,01-Apr-17,Agnes
24375,1,0,128,81,2081,01-Apr-17,Agnes
24588,1,0,126,81,2081,01-Apr-17,Agnes
24366,1,1490,137,81,2081,01-Apr-17,Agnes
24409,1,1400,130,81,2081,01-Apr-17,Agnes
24410,1,1230,130,81,2081,01-Apr-17,Agnes
24411,2,1470,140,81,2081,01-Apr-17,Agnes
24331,1,1440,136,81,2081,01-Apr-17,Agnes
24599,1,1140,126,81,2081,01-Apr-17,Agnes
22153,1,1500,134,81,2081,01-Apr-17,Agnes
22706,1,1470,133,81,2081,01-Apr-17,Agnes
24598,1,1290,130,81,2081,01-Apr-17,Agnes
24597,2,1210,129,81,2081,01-Apr-17,Agnes
24412,1,1510,136,81,2081,01-Apr-17,Agnes
24599,0,1090,0,81,2084,17-Apr-17,Agnes
22709,1,1260,127,81,2084,17-Apr-17,Agnes
23738,2,1645,140,81,2084,17-Apr-17,Agnes
24546,1,1220,134,81,2084,17-Apr-17,Agnes
22153,1,1310,131,81,2084,17-Apr-17,Agnes
23203,2,1615,135,81,2084,17-Apr-17,Agnes
22868,1,1360,132,81,2084,17-Apr-17,Agnes
24531,2,1485,0,81,2084,17-Apr-17,Agnes
22706,1,1350,131,81,2084,17-Apr-17,Agnes
24375,1,1220,128,81,2084,17-Apr-17,Agnes
24598,1,1280,0,81,2084,17-Apr-17,Agnes
22113,2,1745,0,81,2084,17-Apr-17,Agnes
23263,1,1305,134,81,2084,17-Apr-17,Agnes
24585,2,1375,140,81,2084,17-Apr-17,Agnes
22108,1,1555,138,81,2084,17-Apr-17,Agnes
23870,1,1490,142,81,2084,17-Apr-17,Agnes
24597,2,1280,132,81,2084,17-Apr-17,Agnes
24412,1,1475,137,81,2084,17-Apr-17,Agnes
24587,1,1185,128,81,2084,17-Apr-17,Agnes
24366,1,1410,136,81,2084,17-Apr-17,Agnes
24331,1,1440,133,81,2084,17-Apr-17,Agnes
24410,1,1230,131,81,2084,17-Apr-17,Agnes
23757,1,1450,136,81,2084,17-Apr-17,Agnes
24563,2,1450,147,81,2084,17-Apr-17,Agnes
24564,2,1240,134,81,2084,17-Apr-17,Agnes
24562,2,1540,138,81,2084,17-Apr-17,Agnes
24588,1,1400,132,81,2084,17-Apr-17,Agnes
22709,1,1240,0,81,2086,30-Apr-17,Agnes
24197,2,1345,134,81,2086,30-Apr-17,Agnes
22781,2,1665,0,81,2086,30-Apr-17,Agnes
24531,2,1475,0,81,2086,30-Apr-17,Agnes
24257,2,1380,135,81,2086,30-Apr-17,Agnes
22113,2,1875,0,81,2086,30-Apr-17,Agnes
24412,1,1400,135,81,2086,30-Apr-17,Agnes
24562,2,1550,0,81,2086,30-Apr-17,Agnes
22163,1,1485,135,81,2086,30-Apr-17,Agnes
24585,2,1400,138,81,2086,30-Apr-17,Agnes
24410,1,1130,131,81,2086,30-Apr-17,Agnes
24375,1,1200,134,81,2086,30-Apr-17,Agnes
24516,2,1170,130,81,2086,30-Apr-17,Agnes
23263,1,1250,131,81,2086,30-Apr-17,Agnes
24331,1,1360,133,81,2086,30-Apr-17,Agnes
24599,1,1080,129,81,2086,30-Apr-17,Agnes
22153,1,1350,131,81,2086,30-Apr-17,Agnes
23203,2,1595,138,81,2086,30-Apr-17,Agnes
24272,1,1410,140,81,2086,30-Apr-17,Agnes
22706,1,1330,131,81,2086,30-Apr-17,Agnes
24598,1,1235,127,81,2086,30-Apr-17,Agnes
24324,2,1360,131,38,2084,22-Apr-17,Sulphur
24045,2,1430,142,38,2084,22-Apr-17,Sulphur
23230,1,1400,0,38,2084,22-Apr-17,Sulphur
23771,2,1550,135,38,2084,22-Apr-17,Sulphur
23992,2,1505,141,38,2084,22-Apr-17,Sulphur
23710,2,1360,141,38,2084,22-Apr-17,Sulphur
24570,1,1080,133,38,2084,22-Apr-17,Sulphur
23793,2,1575,140,38,2084,22-Apr-17,Sulphur
24101,1,1230,136,38,2084,22-Apr-17,Sulphur
23016,2,1660,143,38,2084,22-Apr-17,Sulphur
24325,2,1500,143,38,2084,22-Apr-17,Sulphur
23011,2,1515,136,38,2084,22-Apr-17,Sulphur
23242,1,1295,134,38,2084,22-Apr-17,Sulphur
23934,2,1550,138,38,2084,22-Apr-17,Sulphur
24344,2,1530,143,38,2084,22-Apr-17,Sulphur
26598,2,1665,135,38,2084,22-Apr-17,Sulphur
23729,2,1590,0,38,2084,22-Apr-17,Sulphur
24341,1,1265,133,38,2084,22-Apr-17,Sulphur
23017,1,1620,140,38,2084,22-Apr-17,Sulphur
24201,1,1295,133,38,2084,22-Apr-17,Sulphur
24115,1,1330,143,38,2084,22-Apr-17,Sulphur
24116,1,1110,127,38,2084,22-Apr-17,Sulphur
22185,1,1200,130,38,2084,22-Apr-17,Sulphur
23877,2,1500,144,38,2084,22-Apr-17,Sulphur
24104,2,1610,144,38,2084,22-Apr-17,Sulphur
24569,2,1450,149,38,2084,22-Apr-17,Sulphur
23785,1,1230,132,38,2084,22-Apr-17,Sulphur
24594,1,1170,126,38,2084,22-Apr-17,Sulphur
23231,1,1295,138,38,2084,22-Apr-17,Sulphur
2341,2,1385,138,38,2084,22-Apr-17,Sulphur
24306,2,1425,137,38,2084,22-Apr-17,Sulphur
23833,1,1405,136,38,2084,22-Apr-17,Sulphur
24550,2,1450,130,38,2084,22-Apr-17,Sulphur
22878,1,1340,0,38,2084,22-Apr-17,Sulphur
24480,2,1480,138,38,2084,22-Apr-17,Sulphur
24447,1,1500,135,38,2084,22-Apr-17,Sulphur
24126,1,1200,129,38,2084,22-Apr-17,Sulphur
22806,1,1585,141,38,2084,22-Apr-17,Sulphur
24345,1,1225,131,38,2084,22-Apr-17,Sulphur
24154,2,1710,141,38,2084,22-Apr-17,Sulphur
24499,1,1290,129,38,2084,22-Apr-17,Sulphur
24144,2,1580,139,38,2084,22-Apr-17,Sulphur
24532,1,1030,131,38,2084,22-Apr-17,Sulphur
22859,1,1325,127,38,2084,22-Apr-17,Sulphur
24201,1,1285,,38,2086,05-May-17,Sulphur
23710,2,1410,142,38,2086,05-May-17,Sulphur
24525,1,1640,145,38,2086,05-May-17,Sulphur
24569,2,1460,,38,2086,05-May-17,Sulphur
22341,2,1385,139,38,2086,05-May-17,Sulphur
24325,2,1470,140,38,2086,05-May-17,Sulphur
22878,1,1350,,38,2086,05-May-17,Sulphur
23011,2,1615,132,38,2086,05-May-17,Sulphur
24447,1,1470,,38,2086,05-May-17,Sulphur
24143,2,1550,,38,2086,05-May-17,Sulphur
24344,2,1610,137,38,2086,05-May-17,Sulphur
23016,2,1675,,38,2086,05-May-17,Sulphur
24306,2,1535,138,38,2086,05-May-17,Sulphur
24499,1,1290,,38,2086,05-May-17,Sulphur
23833,1,1395,0,38,2086,05-May-17,Sulphur
23729,2,1630,0,38,2086,05-May-17,Sulphur
23242,1,1315,0,38,2086,05-May-17,Sulphur
24345,1,1205,0,38,2086,05-May-17,Sulphur
26598,2,1675,0,38,2086,05-May-17,Sulphur
24144,0,0,0,38,2086,05-May-17,Sulphur
24101,0,1250,0,38,2086,05-May-17,Sulphur
24324,2,1350,128,38,2086,05-May-17,Sulphur
24145,1,1510,0,38,2086,05-May-17,Sulphur
23771,2,1820,0,38,2086,05-May-17,Sulphur
24116,1,1130,0,38,2086,05-May-17,Sulphur
24570,1,1130,0,38,2086,05-May-17,Sulphur
23785,1,1230,0,38,2086,05-May-17,Sulphur
23992,2,1585,0,38,2086,05-May-17,Sulphur
22859,1,1335,130,38,2086,05-May-17,Sulphur
23230,1,1445,136,38,2086,05-May-17,Sulphur
24616,2,1265,128,38,2086,05-May-17,Sulphur
23877,2,1595,144,38,2086,05-May-17,Sulphur
24568,0,1425,0,38,2086,05-May-17,Sulphur
24618,2,1335,129,38,2086,05-May-17,Sulphur
23231,1,1515,135,38,2086,05-May-17,Sulphur
24104,2,1615,142,38,2086,05-May-17,Sulphur
24529,1,1305,0,34,2087,13-May-17,Chitty
23841,1,1500,0,34,2087,13-May-17,Chitty
22978,2,1630,0,34,2087,13-May-17,Chitty
23947,1,1570,0,34,2087,13-May-17,Chitty
23821,2,1520,0,34,2087,13-May-17,Chitty
23946,1,1320,0,34,2087,13-May-17,Chitty
24110,1,1400,0,34,2087,13-May-17,Chitty
22829,1,1375,0,34,2087,13-May-17,Chitty
24501,2,1550,0,34,2087,13-May-17,Chitty
24644,1,1210,0,34,2087,13-May-17,Chitty
24304,1,1180,0,34,2087,13-May-17,Chitty
23890,2,1570,0,34,2087,13-May-17,Chitty
24348,0,1320,0,34,2087,13-May-17,Chitty
24424,2,1450,0,34,2087,13-May-17,Chitty
2345,2,1705,0,34,2087,13-May-17,Chitty
24416,2,1310,0,34,2087,13-May-17,Chitty
24069,2,1535,0,34,2087,13-May-17,Chitty
23915,2,1610,0,34,2087,13-May-17,Chitty
23878,1,1240,0,34,2087,13-May-17,Chitty
23817,2,1530,0,34,2087,13-May-17,Chitty
24471,1,1320,0,34,2087,13-May-17,Chitty
24470,1,1160,0,34,2087,13-May-17,Chitty
23837,1,1260,0,34,2087,13-May-17,Chitty
24232,1,1270,0,34,2087,13-May-17,Chitty
23804,2,1610,0,34,2087,13-May-17,Chitty
24415,1,1290,0,34,2087,13-May-17,Chitty
24131,2,1320,0,34,2087,13-May-17,Chitty
24551,2,1500,134,34,2087,13-May-17,Chitty
24435,1,1150,131,34,2087,13-May-17,Chitty
3041,2,1905,138,34,2087,13-May-17,Chitty
24105,1,1460,136,34,2087,13-May-17,Chitty
23283,2,1555,136,34,2087,13-May-17,Chitty
22975,1,1605,144,85,2082,08-Apr-17,Jo
23686,2,1765,139,85,2082,08-Apr-17,Jo
24326,2,1185,126,85,2082,08-Apr-17,Jo
23962,1,1625,145,85,2082,08-Apr-17,Jo
24560,1,1700,145,85,2082,08-Apr-17,Jo
24561,1,1590,142,85,2082,08-Apr-17,Jo
23879,2,1595,143,85,2082,08-Apr-17,Jo
23865,1,1635,148,85,2082,08-Apr-17,Jo
24280,1,1560,142,85,2082,08-Apr-17,Jo
24420,1,1330,136,85,2083,15-Apr-17,Jo
24423,2,1480,136,85,2083,15-Apr-17,Jo
23881,2,1380,136,85,2083,15-Apr-17,Jo
23734,1,1305,122,85,2083,15-Apr-17,Jo
24350,2,1430,137,85,2083,15-Apr-17,Jo
24547,2,1270,135,85,2083,15-Apr-17,Jo
23718,0,1840,139,85,2083,15-Apr-17,Jo
23967,2,1585,138,85,2083,15-Apr-17,Jo
23999,1,1255,131,85,2083,15-Apr-17,Jo
22813,1,1415,136,85,2083,15-Apr-17,Jo
24449,1,1200,127,85,2083,15-Apr-17,Jo
23697,0,1485,0,85,2083,15-Apr-17,Jo
22890,2,1815,140,85,2083,15-Apr-17,Jo
23697,1,1485,134,85,2083,15-Apr-17,Jo
24464,2,1610,147,85,2083,15-Apr-17,Jo
24349,2,1480,136,85,2083,15-Apr-17,Jo
24463,1,1510,146,85,2083,15-Apr-17,Jo
24319,1,1230,135,85,2083,15-Apr-17,Jo
23617,1,1425,133,85,2083,15-Apr-17,Jo
23903,2,1555,147,85,2083,15-Apr-17,Jo
23183,1,1350,136,85,2083,15-Apr-17,Jo
23906,1,1285,135,85,2083,15-Apr-17,Jo
23991,2,1540,139,85,2083,15-Apr-17,Jo
23682,1,1485,135,85,2083,15-Apr-17,Jo
22975,1,1465,142,85,2084,19-Apr-17,Jo
24600,1,1030,128,85,2084,19-Apr-17,Jo
24561,1,1520,144,85,2084,19-Apr-17,Jo
24559,2,1370,135,85,2084,19-Apr-17,Jo
24280,1,1445,140,85,2084,19-Apr-17,Jo
23962,1,1495,142,85,2084,19-Apr-17,Jo
23686,2,1765,138,85,2084,19-Apr-17,Jo
23183,1,1330,136,85,2084,19-Apr-17,Jo
24544,2,1090,121,85,2084,19-Apr-17,Jo
23885,1,1490,148,85,2084,19-Apr-17,Jo
24326,2,1180,128,85,2084,19-Apr-17,Jo
23879,2,1590,136,85,2084,19-Apr-17,Jo
24564,2,1375,0,81,2088,15-May-17,Agnes
22113,2,2135,0,81,2088,15-May-17,Agnes
24599,0,1120,0,81,2088,15-May-17,Agnes
24531,2,1535,0,81,2088,15-May-17,Agnes
22706,1,1360,0,81,2088,15-May-17,Agnes
22809,0,1400,0,81,2088,15-May-17,Agnes
22163,0,1445,0,81,2088,15-May-17,Agnes
24563,0,0,0,81,2088,15-May-17,Agnes
24272,0,1440,0,81,2088,15-May-17,Agnes
24366,0,0,0,81,2088,15-May-17,Agnes
24375,0,0,0,81,2088,15-May-17,Agnes
24535,0,1460,130,81,2088,15-May-17,Agnes
23870,1,0,0,81,2088,15-May-17,Agnes
22709,1,0,0,81,2088,15-May-17,Agnes
22868,1,1270,0,81,2088,15-May-17,Agnes
24598,1,1230,0,81,2088,15-May-17,Agnes
24587,1,0,0,81,2088,15-May-17,Agnes
24412,1,0,0,81,2088,15-May-17,Agnes
23203,2,1695,0,81,2088,15-May-17,Agnes
24251,2,0,0,81,2088,15-May-17,Agnes
22153,0,0,0,81,2088,15-May-17,Agnes
23263,1,0,0,81,2088,15-May-17,Agnes
23830,2,1755,0,63,2091,08-Jun-17,Kloo
22841,2,1450,137,63,2091,08-Jun-17,Kloo
21236,1,1300,135,63,2091,08-Jun-17,Kloo
24555,2,1500,0,63,2091,08-Jun-17,Kloo
22847,2,1765,0,63,2091,08-Jun-17,Kloo
22724,2,1785,136,63,2091,08-Jun-17,Kloo
24553,0,1495,0,63,2091,08-Jun-17,Kloo
24270,2,1460,133,63,2091,08-Jun-17,Kloo
24335,2,1605,135,63,2091,08-Jun-17,Kloo
23196,1,1500,141,63,2091,08-Jun-17,Kloo
24177,1,1470,136,63,2091,08-Jun-17,Kloo
22109,2,1835,0,63,2091,08-Jun-17,Kloo
24521,0,1890,0,63,2091,08-Jun-17,Kloo
24238,1,1370,134,87,2091,08-Jun-17,Chadbear
24308,0,1695,0,87,2091,08-Jun-17,Chadbear
22716,1,0,0,63,2087,10-May-17,Kloo
24271,2,1805,0,63,2087,10-May-17,Kloo
23830,2,1935,0,63,2087,10-May-17,Kloo
22109,2,1940,0,63,2087,10-May-17,Kloo
24565,2,1645,139,63,2087,10-May-17,Kloo
24373,1,0,0,63,2087,10-May-17,Kloo
22195,1,0,0,63,2087,10-May-17,Kloo
23233,1,0,0,63,2087,10-May-17,Kloo
24184,1,0,0,63,2087,10-May-17,Kloo
22847,2,1995,0,63,2087,10-May-17,Kloo
24434,0,0,0,63,2087,10-May-17,Kloo
24270,0,0,0,63,2087,10-May-17,Kloo
22796,0,0,0,63,2087,10-May-17,Kloo
22724,2,2195,0,63,2088,15-May-17,Kloo
24184,0,0,0,63,2088,15-May-17,Kloo
23233,0,0,0,63,2088,15-May-17,Kloo
22716,0,0,0,63,2088,15-May-17,Kloo
22815,0,0,0,63,2088,15-May-17,Kloo
24373,0,0,0,63,2088,15-May-17,Kloo
24176,0,0,0,63,2088,15-May-17,Kloo
24346,0,0,0,63,2088,15-May-17,Kloo
23830,0,1665,0,63,2088,15-May-17,Kloo
24434,0,0,0,63,2088,15-May-17,Kloo
22837,2,1735,0,63,2088,15-May-17,Kloo
22726,0,1260,0,63,2088,15-May-17,Kloo
23196,1,1480,0,63,2088,15-May-17,Kloo
23717,0,1935,0,63,2088,15-May-17,Kloo
22796,0,0,0,63,2088,15-May-17,Kloo
22847,0,2015,0,63,2088,15-May-17,Kloo
24270,0,0,0,63,2088,15-May-17,Kloo
24271,2,1825,0,63,2088,15-May-17,Kloo
24335,2,1715,0,63,2088,15-May-17,Kloo
24333,0,0,0,63,2088,15-May-17,Kloo
23972,0,0,0,63,2088,15-May-17,Kloo
22130,2,1865,0,63,2088,15-May-17,Kloo
24311,1,0,0,63,2088,15-May-17,Kloo
24536,2,1400,137,63,2088,15-May-17,Kloo
24553,2,1395,0,63,2088,15-May-17,Kloo
24230,0,0,0,63,2088,15-May-17,Kloo
24177,0,0,0,63,2088,15-May-17,Kloo
22195,0,0,0,63,2088,15-May-17,Kloo
22109,2,1725,0,63,2088,15-May-17,Kloo
24645,2,1800,139,63,2088,15-May-17,Kloo
23290,2,1845,0,63,2088,15-May-17,Kloo
24408,0,0,0,63,2088,15-May-17,Kloo
24696,2,0,127,63,2088,15-May-17,Kloo
24697,1,0,133,63,2088,15-May-17,Kloo
24555,0,0,0,63,2088,15-May-17,Kloo
24523,2,1330,129,63,2088,15-May-17,Kloo
22136,1,0,0,63,2088,15-May-17,Kloo
24558,1,1330,135,63,2088,15-May-17,Kloo
24558,1,1230,0,63,2089,22-May-17,Kloo
24434,1,1180,0,63,2089,22-May-17,Kloo
24553,2,1455,0,63,2089,22-May-17,Kloo
23876,2,1770,0,63,2089,22-May-17,Kloo
23717,2,1685,0,63,2089,22-May-17,Kloo
24311,0,0,0,63,2089,22-May-17,Kloo
22136,1,1310,0,63,2089,22-May-17,Kloo
23196,0,0,0,63,2089,22-May-17,Kloo
24333,1,1240,0,63,2089,22-May-17,Kloo
4249,0,0,0,63,2089,22-May-17,Kloo
24408,1,1310,0,63,2089,22-May-17,Kloo
24266,2,1275,0,63,2089,22-May-17,Kloo
22726,1,1250,0,63,2089,22-May-17,Kloo
22815,0,0,0,63,2089,22-May-17,Kloo
24270,0,0,0,63,2089,22-May-17,Kloo
24555,0,0,0,63,2089,22-May-17,Kloo
24536,0,0,0,63,2089,22-May-17,Kloo
24249,0,0,0,63,2089,22-May-17,Kloo
22837,2,1880,0,63,2089,22-May-17,Kloo
24177,0,0,0,63,2089,22-May-17,Kloo
24176,0,0,0,63,2089,22-May-17,Kloo
22796,0,0,0,63,2089,22-May-17,Kloo
24298,0,0,0,63,2089,22-May-17,Kloo
22847,2,0,0,63,2089,22-May-17,Kloo
24230,1,1240,0,63,2089,22-May-17,Kloo
24519,2,,130,63,2089,22-May-17,Kloo
2427,0,0,0,63,2089,22-May-17,Kloo
24194,2,1715,0,87,2088,15-May-17,Chadbear
24187,2,0,0,87,2088,15-May-17,Chadbear
24624,0,0,0,87,2088,15-May-17,Chadbear
24603,0,1190,0,87,2088,15-May-17,Chadbear
24238,0,0,0,87,2088,15-May-17,Chadbear
24238,0,,0,87,2089,22-May-17,Chadbear
24187,0,1695,0,87,2089,22-May-17,Chadbear
24624,0,0,0,87,2089,22-May-17,Chadbear
24194,2,1460,0,87,2089,22-May-17,Chadbear
24238,0,0,0,87,2090,02-Jun-17,Chadbear
24187,0,1785,0,87,2090,02-Jun-17,Chadbear
24576,2,1370,130,85,2085,28-Apr-17,Jo
22813,0,1385,0,85,2085,28-Apr-17,Jo
23734,1,1275,125,85,2085,28-Apr-17,Jo
24463,0,0,0,85,2085,28-Apr-17,Jo
24464,2,1620,140,85,2085,28-Apr-17,Jo
24560,1,1550,144,85,2085,28-Apr-17,Jo
22975,1,1415,140,85,2085,28-Apr-17,Jo
24600,1,1030,124,85,2085,28-Apr-17,Jo
24542,1,1080,134,85,2085,28-Apr-17,Jo
24543,1,1130,130,85,2085,28-Apr-17,Jo
24432,2,1430,132,85,2085,28-Apr-17,Jo
24537,2,1280,127,85,2085,28-Apr-17,Jo
24561,1,1450,0,85,2085,28-Apr-17,Jo
23967,2,1665,139,85,2085,28-Apr-17,Jo
24437,2,1470,138,85,2085,28-Apr-17,Jo
23879,2,1615,0,85,2085,28-Apr-17,Jo
23617,1,1365,135,85,2085,28-Apr-17,Jo
23906,1,1215,132,85,2085,28-Apr-17,Jo
23865,1,1435,0,85,2085,28-Apr-17,Jo
24280,1,1365,0,85,2085,28-Apr-17,Jo
23962,1,1485,143,85,2085,28-Apr-17,Jo
24326,2,1145,123,85,2085,28-Apr-17,Jo
24423,2,1450,141,85,2085,28-Apr-17,Jo
24350,2,1440,139,85,2085,28-Apr-17,Jo
23907,2,1320,133,85,2085,28-Apr-17,Jo
23881,2,1400,139,85,2085,28-Apr-17,Jo
24579,2,1430,140,85,2085,28-Apr-17,Jo
22890,2,1765,137,85,2085,28-Apr-17,Jo
23682,1,1375,133,85,2085,28-Apr-17,Jo
24432,2,1500,135,85,2086,06-May-17,Jo
24600,1,1060,128,85,2086,06-May-17,Jo
23803,1,1700,144,85,2086,06-May-17,Jo
23617,1,1365,131,85,2086,06-May-17,Jo
23906,1,1260,133,85,2086,06-May-17,Jo
24280,1,1395,138,85,2086,06-May-17,Jo
24464,2,1700,145,85,2086,06-May-17,Jo
24479,1,1240,135,85,2086,06-May-17,Jo
24547,2,1380,132,85,2086,06-May-17,Jo
23903,2,1520,145,85,2086,06-May-17,Jo
23967,2,1655,137,85,2086,06-May-17,Jo
24579,2,1440,136,85,2086,06-May-17,Jo
23996,2,1270,131,85,2086,06-May-17,Jo
24420,1,1340,0,85,2086,06-May-17,Jo
22890,2,1865,139,85,2086,06-May-17,Jo
23999,1,1205,132,85,2086,06-May-17,Jo
24463,1,1500,0,85,2086,06-May-17,Jo
23907,2,1400,131,85,2086,06-May-17,Jo
24648,1,1340,139,85,2086,06-May-17,Jo
23881,2,1470,141,85,2086,06-May-17,Jo
22813,1,1405,137,85,2086,06-May-17,Jo
23682,1,1435,135,85,2086,06-May-17,Jo
22975,1,1425,0,85,2086,06-May-17,Jo
23865,1,1475,0,85,2086,06-May-17,Jo
24561,1,1470,141,85,2086,06-May-17,Jo
24437,2,1560,137,85,2086,06-May-17,Jo
23183,1,1310,0,85,2086,06-May-17,Jo
23879,2,1695,136,85,2086,06-May-17,Jo
23962,0,1495,0,85,2086,06-May-17,Jo
24544,2,1170,121,85,2086,06-May-17,Jo
24600,1,,0,85,2088,18-May-17,Jo
24432,2,,0,85,2088,18-May-17,Jo
24543,1,,0,85,2088,18-May-17,Jo
23686,2,,0,85,2088,18-May-17,Jo
24544,2,,0,85,2088,18-May-17,Jo
24326,2,,0,85,2088,18-May-17,Jo
22890,2,0,0,85,2088,18-May-17,Jo
24464,2,1930,0,85,2088,18-May-17,Jo
23967,2,1605,0,85,2088,18-May-17,Jo
23991,2,1730,0,85,2088,18-May-17,Jo
24579,2,1360,0,85,2088,18-May-17,Jo
22813,1,1415,0,85,2088,18-May-17,Jo
23734,1,1275,0,85,2088,18-May-17,Jo
24350,2,1680,137,85,2088,18-May-17,Jo
23183,1,1280,0,85,2088,18-May-17,Jo
24463,1,1500,0,85,2088,18-May-17,Jo
23881,2,1520,140,85,2088,18-May-17,Jo
24556,1,1090,130,85,2088,18-May-17,Jo
23682,1,1345,0,85,2088,18-May-17,Jo
23903,2,1630,0,85,2088,18-May-17,Jo
24642,1,1480,0,85,2088,18-May-17,Jo
23697,1,1385,0,85,2088,18-May-17,Jo
24437,2,1690,0,85,2088,18-May-17,Jo
22975,1,,0,85,2089,23-May-17,Jo
23686,2,,0,85,2089,23-May-17,Jo
23697,1,,0,85,2089,23-May-17,Jo
24185,1,1280,0,85,2089,23-May-17,Jo
24600,1,1060,0,85,2089,23-May-17,Jo
23881,2,1650,0,85,2089,23-May-17,Jo
24432,2,1660,135,85,2089,23-May-17,Jo
24543,1,1180,127,85,2089,23-May-17,Jo
23962,1,1405,138,85,2089,23-May-17,Jo
24326,2,1215,0,85,2089,23-May-17,Jo
23879,2,1675,0,85,2089,23-May-17,Jo
24437,2,1700,0,85,2089,23-May-17,Jo
23682,1,1400,130,85,2092,13-Jun-17,Jo
22813,1,1385,135,85,2092,13-Jun-17,Jo
23881,2,1670,140,85,2092,13-Jun-17,Jo
24576,2,1600,132,85,2092,13-Jun-17,Jo
24604,1,1200,134,85,2092,13-Jun-17,Jo
23991,2,1950,135,85,2092,13-Jun-17,Jo
24579,2,1750,136,85,2092,13-Jun-17,Jo
24439,1,1250,135,87,2093,19-Jun-17,Chadbear
24238,1,1275,137,87,2093,19-Jun-17,Chadbear
24187,0,1785,0,87,2093,19-Jun-17,Chadbear
22709,1,1310,128,81,2093,19-Jun-17,Agnes
22113,2,1885,0,81,2093,19-Jun-17,Agnes
24531,2,1665,135,81,2093,19-Jun-17,Agnes
23870,1,1390,136,81,2093,19-Jun-17,Agnes
24375,1,1280,129,81,2093,19-Jun-17,Agnes
24599,1,1150,127,81,2093,19-Jun-17,Agnes
24197,2,1695,130,81,2093,19-Jun-17,Agnes
22706,1,1300,136,81,2093,19-Jun-17,Agnes
22868,1,1325,137,81,2093,19-Jun-17,Agnes
24598,1,1395,139,81,2093,19-Jun-17,Agnes
24412,1,1425,141,81,2093,19-Jun-17,Agnes
24308,2,1910,0,87,2094,27-Jun-17,Chadbear
24187,2,1845,0,87,2094,27-Jun-17,Chadbear
24587,1,1250,0,81,2094,26-Jun-17,Agnes
24563,2,1940,0,81,2094,26-Jun-17,Agnes
24535,2,1550,0,81,2094,26-Jun-17,Agnes
24375,1,1350,0,81,2094,26-Jun-17,Agnes
24272,1,1370,0,81,2094,26-Jun-17,Agnes
24257,2,1720,0,81,2094,26-Jun-17,Agnes
24598,1,1310,0,81,2094,26-Jun-17,Agnes
23870,1,1370,0,81,2094,26-Jun-17,Agnes
24331,1,1240,0,81,2094,26-Jun-17,Agnes
22706,1,1260,0,81,2094,26-Jun-17,Agnes
24599,1,1070,0,81,2094,26-Jun-17,Agnes
24546,1,1190,0,81,2094,26-Jun-17,Agnes
22709,1,1110,0,81,2094,26-Jun-17,Agnes
24547,2,1720,130,85,2093,24-Jun-17,Jo
23686,2,2085,0,85,2093,24-Jun-17,Jo
24437,2,1960,0,85,2093,24-Jun-17,Jo
23881,2,1700,136,85,2093,24-Jun-17,Jo
24612,1,360,78,85,2093,24-Jun-17,Jo
24350,2,1960,0,85,2093,24-Jun-17,Jo
24648,1,1370,0,85,2093,24-Jun-17,Jo
24579,2,1480,0,85,2093,24-Jun-17,Jo
24432,2,1690,134,85,2093,24-Jun-17,Jo
23903,2,1875,148,85,2093,24-Jun-17,Jo
24537,2,1625,128,85,2093,24-Jun-17,Jo
23879,2,1690,0,85,2093,24-Jun-17,Jo
23962,1,1475,143,85,2093,24-Jun-17,Jo
23991,2,1975,135,85,2093,24-Jun-17,Jo
24604,1,1175,134,85,2093,24-Jun-17,Jo
24556,1,1125,129,85,2093,24-Jun-17,Jo
22813,1,1340,136,85,2093,24-Jun-17,Jo
22890,2,1965,0,85,2094,29-Jun-17,Jo
24464,2,2010,0,85,2094,29-Jun-17,Jo
24605,2,1600,132,85,2094,29-Jun-17,Jo
24420,1,1300,0,85,2094,29-Jun-17,Jo
24579,2,1540,0,85,2094,29-Jun-17,Jo
24612,1,420,0,85,2094,29-Jun-17,Jo
23991,2,2130,0,85,2094,29-Jun-17,Jo
24463,1,1330,0,85,2094,29-Jun-17,Jo
23881,2,1870,0,85,2094,29-Jun-17,Jo
23962,1,1415,0,85,2094,29-Jun-17,Jo
24559,2,1570,0,85,2094,29-Jun-17,Jo
23879,2,1765,0,85,2094,29-Jun-17,Jo
24437,2,1680,0,85,2094,29-Jun-17,Jo
24479,0,0,0,85,2094,29-Jun-17,Jo
24333,1,1360,138,63,2093,20-Jun-17,Kloo
23972,1,1340,129,63,2093,20-Jun-17,Kloo
24335,2,1635,136,63,2093,20-Jun-17,Kloo
23717,2,2125,130,63,2093,20-Jun-17,Kloo
24558,1,1270,129,63,2093,20-Jun-17,Kloo
24514,2,300,78,63,2093,20-Jun-17,Kloo
